id,name,purpose,precondition,execution_type,steps,project_id,user_story_id,priority,reused_id,active,migrate_id
636,Listagem de Equipes,Imported from sheet,Imported from sheet,M,Imported from sheet,9,137,M,15.0,True,702
637,Atualizar nome de usuários contendo números.,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,703
638,Atualizar nome de usuários contendo caracteres especiais.,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,704
639,Atualizar cpf de usuários menos de onze números.,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,705
640,Atualizar cpf de usuários contendo letras.,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,706
641,Atualizar cpf de usuários contendo caracteres especiais.,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,707
642,Atualizar RG com menos de sete números.,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,708
643,Atualizar data de nascimento de usuários para menos de 16 anos.,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,709
644,Salvar sem selecionar perído.,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,4.0,True,710
645,Salvar sem selecionar um curso.,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,4.0,True,711
646,Atualizar CRA para um valor maior que dez,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,712
647,Atualizar CRA para um valor menor que zero.,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,713
648,Atualizar dados de conclusão contendo letras.,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,714
649,Atualizar dados de conclusão contendo caracteres especiais.,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,715
650,Atualizar dados do histórico acadêmico com arquivos em outros formatos.,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,716
651,Atualizar CRA com mais de duas casas após a vírgula,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,717
652,Atualizar CRA com símbolo de menos,Imported from sheet,Imported from sheet,M,Imported from sheet,9,138,M,34.0,True,718
653,Cadastrar usuário com permissão Básica,Imported from sheet,Imported from sheet,M,Imported from sheet,10,139,M,1.0,True,719
654,Cadastro de usuário válido,Imported from sheet,Imported from sheet,M,Imported from sheet,10,139,M,1.0,True,720
656,Cadastrar usuário com permissão Administrador,Imported from sheet,Imported from sheet,M,Imported from sheet,10,139,M,1.0,True,722
657,Cadastrar usuário sem permissão,Imported from sheet,Imported from sheet,M,Imported from sheet,10,139,M,1.0,True,723
658,Criar um Projeto válido,Imported from sheet,Imported from sheet,M,Imported from sheet,10,140,M,1.0,True,724
659,Adicionar foto ao projeto,Imported from sheet,Imported from sheet,M,Imported from sheet,10,140,M,6.0,True,725
660,Adicionar descrição ao projeto,Imported from sheet,Imported from sheet,M,Imported from sheet,10,140,M,6.0,True,726
661,Editar um Projeto corretamente,Imported from sheet,Imported from sheet,M,Imported from sheet,10,141,M,6.0,True,727
662,Alterar foto do projeto,Imported from sheet,Imported from sheet,M,Imported from sheet,10,141,M,6.0,True,728
663,Editar descrição do projeto,Imported from sheet,Imported from sheet,M,Imported from sheet,10,141,M,6.0,True,729
664,Criar uma Sprint válida,Imported from sheet,Imported from sheet,M,Imported from sheet,10,142,M,1.0,True,730
665,Cadastrar um Ponto Positivo válido,Imported from sheet,Imported from sheet,M,Imported from sheet,10,143,M,1.0,True,731
666,Cadastrar um Ponto Negativo válido,Imported from sheet,Imported from sheet,M,Imported from sheet,10,143,M,1.0,True,732
667,Criar uma Sugestão válida,Imported from sheet,Imported from sheet,M,Imported from sheet,10,143,M,1.0,True,733
668,Editar um Ponto Positivo,Imported from sheet,Imported from sheet,M,Imported from sheet,10,143,M,6.0,True,734
669,Editar um Ponto Negativo,Imported from sheet,Imported from sheet,M,Imported from sheet,10,143,M,6.0,True,735
670,Editar uma Sugestão,Imported from sheet,Imported from sheet,M,Imported from sheet,10,143,M,6.0,True,736
671,Deletar uma Sugestão,Imported from sheet,Imported from sheet,M,Imported from sheet,10,143,M,12.0,True,737
672,Deletar um Ponto Positivo,Imported from sheet,Imported from sheet,M,Imported from sheet,10,143,M,12.0,True,738
673,Deletar um Ponto Negativo,Imported from sheet,Imported from sheet,M,Imported from sheet,10,143,M,12.0,True,739
675,Excluir impedimento (ScrumMaster),Imported from sheet,Imported from sheet,M,Imported from sheet,10,144,M,12.0,True,741
676,Excluir impedimento (Criador),Imported from sheet,Imported from sheet,M,Imported from sheet,10,144,M,12.0,True,742
679,Excluir impedimento (desenvolvedor),Imported from sheet,Imported from sheet,M,Imported from sheet,10,144,M,12.0,True,745
680,Mover impedimentos entre os quadros,Imported from sheet,Imported from sheet,M,Imported from sheet,10,144,M,6.0,True,746
681,Inserir Product com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,2,148,M,1.0,True,747
682,Inserir Product com valores inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,2,148,M,43.0,True,748
683,Remover Product através do Protheus,Imported from sheet,Imported from sheet,M,Imported from sheet,2,149,M,12.0,True,749
684,Modificar um Product com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,2,150,M,6.0,True,750
685,Modificar um Product com valores inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,2,150,M,44.0,True,751
686,Inserir registro com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,2,151,M,1.0,True,752
688,Inserir registro com um valor já existente,Imported from sheet,Imported from sheet,M,Imported from sheet,2,151,M,3.0,True,754
689,Campos Obrigatórios Vazios,Imported from sheet,Imported from sheet,M,Imported from sheet,2,151,M,4.0,True,755
690,Limite de caracteres para a inserção,Imported from sheet,Imported from sheet,M,Imported from sheet,2,151,M,34.0,True,756
691,Modificar um registro com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,2,153,M,6.0,True,757
692,Cancelar a modificação,Imported from sheet,Imported from sheet,M,Imported from sheet,2,151,M,10.0,True,758
693,Campos obrigatórios vazios,Imported from sheet,Imported from sheet,M,Imported from sheet,2,153,M,8.0,True,759
694,Limite de caracteres para a modificação,Imported from sheet,Imported from sheet,M,Imported from sheet,2,153,M,34.0,True,760
695,Remover registro com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,2,152,M,12.0,True,761
696,Cancelar registro com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,2,151,M,2.0,True,762
702,Limite de caracteres,Imported from sheet,Imported from sheet,M,Imported from sheet,2,156,M,34.0,True,768
709,Cadastro de perfil com dados inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,157,M,43.0,True,775
710,Cadastro de perfil com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,11,157,M,1.0,True,776
711,Cadastro de perfil com identificador existente,Imported from sheet,Imported from sheet,M,Imported from sheet,11,157,M,3.0,True,777
712,Cadatro de perfil com campos obrigatórios não preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,157,M,4.0,True,778
713,Cancelar cadastro de peril com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,11,157,M,2.0,True,779
714,Editar perfil com dados inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,158,M,44.0,True,780
715,Editar perfil com dados válidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,158,M,6.0,True,781
716,Editar perfil modificando para um valor existente,Imported from sheet,Imported from sheet,M,Imported from sheet,11,158,M,7.0,True,782
717,Editar perfil sem campos obrigatórios,Imported from sheet,Imported from sheet,M,Imported from sheet,11,158,M,8.0,True,783
718,Cancelar edição do perfil,Imported from sheet,Imported from sheet,M,Imported from sheet,11,158,M,10.0,True,784
719,Verificar se todos os dados do perfil estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,158,M,22.0,True,785
720,Verificar inserção de link para perfil inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,11,158,M,23.0,True,786
721,Listagem de Perfis - botões ativar/desativar,Imported from sheet,Imported from sheet,M,Imported from sheet,11,158,M,15.0,True,787
722,Paginação de perfis - avançar páginas,Imported from sheet,Imported from sheet,M,Imported from sheet,11,160,M,19.0,True,788
723,Paginação de perfis - voltar páginas,Imported from sheet,Imported from sheet,M,Imported from sheet,11,160,M,19.0,True,789
724,Listagem de Perfis - Layout,Imported from sheet,Imported from sheet,M,Imported from sheet,11,160,M,16.0,True,790
725,Paginação de perfis - única página,Imported from sheet,Imported from sheet,M,Imported from sheet,11,160,M,19.0,True,791
727,Paginação de Permissões - avançar páginas,Imported from sheet,Imported from sheet,M,Imported from sheet,11,163,M,19.0,True,793
728,Paginação de Permissões - voltar páginas,Imported from sheet,Imported from sheet,M,Imported from sheet,11,163,M,19.0,True,794
729,Paginação de Permissões - única página,Imported from sheet,Imported from sheet,M,Imported from sheet,11,163,M,19.0,True,795
730,Listagem de Planos SLA - layout,Imported from sheet,Imported from sheet,M,Imported from sheet,11,165,M,16.0,True,796
731,Listagem de Planos SLA - botões ativar/desativar,Imported from sheet,Imported from sheet,M,Imported from sheet,11,168,M,34.0,True,797
732,Cadastro de planos SLA com dados válidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,164,M,1.0,True,798
733,Cadastro de planos SLA com dados inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,164,M,43.0,True,799
734,Cadastro de planos SLA com dados inválidos - Regra de Negócio,Imported from sheet,Imported from sheet,M,Imported from sheet,11,164,M,49.0,True,800
735,Cancelar cadastro de SLA com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,11,164,M,2.0,True,801
736,Cadastrar SLA sem campos obrigatórios preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,164,M,4.0,True,802
737,Editar plano SLA com dados válidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,167,M,6.0,True,803
738,Editar plano SLA com dados inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,167,M,44.0,True,804
740,Cancelar edição da SLA com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,11,167,M,10.0,True,806
741,Verificar se todos os dados da SLA estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,167,M,22.0,True,807
742,Verificar inserção de link de SLAinexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,11,167,M,23.0,True,808
743,Visualizar Planos SLA,Imported from sheet,Imported from sheet,M,Imported from sheet,11,165,M,15.0,True,809
744,Restrições no cadastro de um plano de SLA,Imported from sheet,Imported from sheet,M,Imported from sheet,11,167,M,49.0,True,810
745,Restrições na edição de um plano SLA,Imported from sheet,Imported from sheet,M,Imported from sheet,11,167,M,50.0,True,811
746,Cadastro de filas de atendimento com dados válidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,169,M,1.0,True,812
747,Cadastro de filas de atendimento com dados inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,169,M,43.0,True,813
748,Formulário de cadastro de filas,Imported from sheet,Imported from sheet,M,Imported from sheet,11,169,M,4.0,True,814
749,Edição de filas com dados válidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,171,M,6.0,True,815
750,Editar filas de atendimento com dados inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,171,M,44.0,True,816
751,Formulário de edição de filas,Imported from sheet,Imported from sheet,M,Imported from sheet,11,171,M,8.0,True,817
752,Cancelar edição da fila com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,11,171,M,10.0,True,818
753,Verificar se todos os dados da fila estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,171,M,22.0,True,819
754,Verificar inserção de link de fila inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,11,171,M,23.0,True,820
755,Listagem de filas de atendimento,Imported from sheet,Imported from sheet,M,Imported from sheet,11,170,M,15.0,True,821
756,Ativar/Desativar fila de atendimento,Imported from sheet,Imported from sheet,M,Imported from sheet,11,172,M,6.0,True,822
757,Paginação de filas - avançar páginas,Imported from sheet,Imported from sheet,M,Imported from sheet,11,170,M,19.0,True,823
758,Paginação de filas - voltar páginas,Imported from sheet,Imported from sheet,M,Imported from sheet,11,170,M,19.0,True,824
759,Paginação de filas - única página,Imported from sheet,Imported from sheet,M,Imported from sheet,11,170,M,19.0,True,825
760,Visualizar fila de atendimento,Imported from sheet,Imported from sheet,M,Imported from sheet,11,170,M,51.0,True,826
761,Validar resultado da consulta da fila sem dados,Imported from sheet,Imported from sheet,M,Imported from sheet,11,170,M,17.0,True,827
762,Listagem de Produtos - botões,Imported from sheet,Imported from sheet,M,Imported from sheet,11,174,M,15.0,True,828
763,Paginação de Produtos - avançar páginas,Imported from sheet,Imported from sheet,M,Imported from sheet,11,174,M,19.0,True,829
764,Paginação de Produtos - voltar páginas,Imported from sheet,Imported from sheet,M,Imported from sheet,11,174,M,19.0,True,830
765,Paginação de Produtos - única página,Imported from sheet,Imported from sheet,M,Imported from sheet,11,174,M,19.0,True,831
766,Listagem de Produtos - layout,Imported from sheet,Imported from sheet,M,Imported from sheet,11,174,M,16.0,True,832
767,Validar resultado da consulta de produtos sem dados,Imported from sheet,Imported from sheet,M,Imported from sheet,11,174,M,17.0,True,833
768,Cadastro de produtos com dados válidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,173,M,1.0,True,834
769,Cadastro de produtos com dados inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,173,M,43.0,True,835
770,Cancelar cadastro de produto com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,11,173,M,2.0,True,836
771,Cadastrar produto sem campos obrigatórios preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,173,M,4.0,True,837
772,Listagem de Produtos - botões ativar/desativar,Imported from sheet,Imported from sheet,M,Imported from sheet,11,174,M,15.0,True,838
773,Editar produto com dados válidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,175,M,6.0,True,839
774,Editar produto com dados inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,175,M,44.0,True,840
776,Restrições na edição de produto,Imported from sheet,Imported from sheet,M,Imported from sheet,11,175,M,50.0,True,842
781,Cancelar edição do produto com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,11,175,M,10.0,True,847
782,Verificar se todos os dados do produto estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,11,175,M,22.0,True,848
783,Verificar inserção de link do produto inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,11,175,M,23.0,True,849
784,Verificar acesso por papel não autorizado,Imported from sheet,Imported from sheet,M,Imported from sheet,12,177,M,20.0,True,850
785,Tentar inserir sem conexão com o servidor,Imported from sheet,Imported from sheet,M,Imported from sheet,12,177,M,37.0,True,851
786,Fechar a tela antes de inserir área comum,Imported from sheet,Imported from sheet,M,Imported from sheet,12,177,M,26.0,True,852
787,Cadastar área comum com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,177,M,1.0,True,853
788,Cancelar cadastro de área comum com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,177,M,2.0,True,854
789,Cadastrar área comum com nome já existente,Imported from sheet,Imported from sheet,M,Imported from sheet,12,177,M,3.0,True,855
790,Cadastrar área comum com campos obrigatórios não preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,177,M,4.0,True,856
791,Cadastrar área comum com título previamente excluído,Imported from sheet,Imported from sheet,M,Imported from sheet,12,177,M,29.0,True,857
792,Cadastrar área comum com campos inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,177,M,43.0,True,858
793,Editar informações da área comum com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,178,M,6.0,True,859
795,Cancelar edição da área comum com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,178,M,10.0,True,861
796,Verificar se todos os dados da área comum estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,178,M,22.0,True,862
797,Verificar inserção de link da área comum inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,12,178,M,23.0,True,863
800,Editar entidade alterando o nome para um existente,Imported from sheet,Imported from sheet,M,Imported from sheet,12,178,M,7.0,True,866
801,Listar todas as áreas comuns com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,179,M,15.0,True,867
802,Validar resultado da listagem sem dados,Imported from sheet,Imported from sheet,M,Imported from sheet,12,179,M,17.0,True,868
804,Validar resultado da consulta de áreas comuns,Imported from sheet,Imported from sheet,M,Imported from sheet,12,179,M,21.0,True,870
805,Visualizar dados da entidade,Imported from sheet,Imported from sheet,M,Imported from sheet,12,179,M,51.0,True,871
806,Verificar permissão de acesso à página,Imported from sheet,Imported from sheet,M,Imported from sheet,12,179,M,20.0,True,872
807,Verificar dados retornados,Imported from sheet,Imported from sheet,M,Imported from sheet,12,179,M,16.0,True,873
808,Excluir área comum com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,180,M,12.0,True,874
810,Fechar a tela antes de executar exclusão,Imported from sheet,Imported from sheet,M,Imported from sheet,12,180,M,26.0,True,876
837,Fechar a tela antes de inserir condomínio,Imported from sheet,Imported from sheet,M,Imported from sheet,12,184,M,26.0,True,903
838,Cadastar condomínio com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,184,M,1.0,True,904
839,Cancelar cadastro de condomínio com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,184,M,2.0,True,905
840,Cadastrar condomínio com CNPJ já existente,Imported from sheet,Imported from sheet,M,Imported from sheet,12,184,M,3.0,True,906
841,Cadastrar condomínio com campos obrigatórios não preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,184,M,4.0,True,907
842,Cadastrar condomínio com CNPJ previamente excluído,Imported from sheet,Imported from sheet,M,Imported from sheet,12,184,M,29.0,True,908
843,Cadastrar condomínio com campos inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,184,M,43.0,True,909
844,Editar informações do condomínio com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,185,M,6.0,True,910
845,Editar condomínio deixando os campos obrigatórios do formulário em branco,Imported from sheet,Imported from sheet,M,Imported from sheet,12,185,M,8.0,True,911
846,Cancelar edição do condomínio com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,185,M,10.0,True,912
847,Verificar se todos os dados do condomínio estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,185,M,22.0,True,913
848,Verificar inserção de link do condomínio inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,12,185,M,23.0,True,914
851,Editar informando um CNPJ já existente,Imported from sheet,Imported from sheet,M,Imported from sheet,12,185,M,7.0,True,917
852,Editar informando um CNPJ inválido,Imported from sheet,Imported from sheet,M,Imported from sheet,12,185,M,10.0,True,918
860,Acessar página sem fazer login,Imported from sheet,Imported from sheet,M,Imported from sheet,12,186,M,55.0,True,926
863,Cadastar moradia com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,187,M,1.0,True,929
864,Cancelar cadastro de moradia com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,187,M,2.0,True,930
865,Cadastrar moradia com identificador já existente,Imported from sheet,Imported from sheet,M,Imported from sheet,12,187,M,3.0,True,931
866,Cadastrar moradia com campos obrigatórios não preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,187,M,4.0,True,932
867,Cadastrar moraia com número previamente excluído,Imported from sheet,Imported from sheet,M,Imported from sheet,12,187,M,29.0,True,933
868,Cadastrar moradia com campos inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,187,M,43.0,True,934
878,Cancelar edição da moradia com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,189,M,10.0,True,944
883,Editar informando um identificador já existente,Imported from sheet,Imported from sheet,M,Imported from sheet,12,189,M,7.0,True,949
885,Fechar a tela antes de inserir chamado,Imported from sheet,Imported from sheet,M,Imported from sheet,12,190,M,26.0,True,951
886,Cadastar chamado com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,190,M,1.0,True,952
887,Cancelar chamado de moradia com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,190,M,2.0,True,953
888,Cadastrar chamado com campos obrigatórios não preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,190,M,4.0,True,954
889,Editar chamado deixando os campos obrigatórios do formulário em branco,Imported from sheet,Imported from sheet,M,Imported from sheet,12,191,M,8.0,True,955
890,Cancelar edição do chamado com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,191,M,10.0,True,956
891,Verificar se todos os dados do chamado estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,191,M,22.0,True,957
892,Verificar inserção de link de chamado inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,12,191,M,23.0,True,958
895,Verificar se estados possíveis do chamado estão de acordo,Imported from sheet,Imported from sheet,M,Imported from sheet,12,191,M,56.0,True,961
896,Listar todas o chamados com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,192,M,15.0,True,962
899,Validar resultado da consulta de chamados,Imported from sheet,Imported from sheet,M,Imported from sheet,12,192,M,21.0,True,965
904,Excluir chamado comum com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,193,M,12.0,True,970
907,Tentar excluir sem ter feito login,Imported from sheet,Imported from sheet,M,Imported from sheet,12,193,M,55.0,True,973
908,Tentar excluir sem ter permissão,Imported from sheet,Imported from sheet,M,Imported from sheet,12,193,M,20.0,True,974
910,Fechar a tela antes de reservar área comum,Imported from sheet,Imported from sheet,M,Imported from sheet,12,194,M,26.0,True,976
911,Reservar área comum com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,194,M,1.0,True,977
912,Cancelar reserva de área comum com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,194,M,2.0,True,978
913,Reservar área em data já reservada,Imported from sheet,Imported from sheet,M,Imported from sheet,12,194,M,3.0,True,979
914,Reservar área comum com campos obrigatórios não preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,194,M,4.0,True,980
915,Reservar área comum com data previamente excluída,Imported from sheet,Imported from sheet,M,Imported from sheet,12,194,M,29.0,True,981
916,Reservar área comum com campos inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,194,M,43.0,True,982
917,Tentar reservar sem ter permissão,Imported from sheet,Imported from sheet,M,Imported from sheet,12,194,M,20.0,True,983
918,Tentar reservar sem ter feito login,Imported from sheet,Imported from sheet,M,Imported from sheet,12,194,M,55.0,True,984
919,Editar informações da reserva com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,195,M,6.0,True,985
920,Editar reserva deixando os campos obrigatórios do formulário em branco,Imported from sheet,Imported from sheet,M,Imported from sheet,12,195,M,8.0,True,986
921,Cancelar edição da reserva com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,195,M,10.0,True,987
922,Verificar se todos os dados da reserva estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,195,M,22.0,True,988
923,Verificar inserção de link da reserva inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,12,195,M,23.0,True,989
925,Tentar alterar sem permissão,Imported from sheet,Imported from sheet,M,Imported from sheet,12,195,M,20.0,True,991
926,Tentar alterar sem ter feito login,Imported from sheet,Imported from sheet,M,Imported from sheet,12,195,M,55.0,True,992
927,Excluir reserva com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,196,M,12.0,True,993
932,Listar todas as reservas com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,197,M,15.0,True,998
935,Validar resultado da consulta de reservas,Imported from sheet,Imported from sheet,M,Imported from sheet,12,197,M,21.0,True,1001
941,Fechar a tela antes de cadastrar usuário,Imported from sheet,Imported from sheet,M,Imported from sheet,12,198,M,26.0,True,1007
942,Cadastrar usuário comum com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,198,M,1.0,True,1008
944,Cadastrar usuário com e-mail já cadastrado,Imported from sheet,Imported from sheet,M,Imported from sheet,12,198,M,3.0,True,1010
945,Cadasrar usuário com campos obrigatórios não preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,198,M,4.0,True,1011
946,Cadastrar usuário com data previamente excluída,Imported from sheet,Imported from sheet,M,Imported from sheet,12,198,M,29.0,True,1012
947,Cadastrar usuário com campos inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,198,M,43.0,True,1013
948,Tentar cadastrar sem ter permissão,Imported from sheet,Imported from sheet,M,Imported from sheet,12,198,M,20.0,True,1014
949,Tentar cadastrar sem ter feito login,Imported from sheet,Imported from sheet,M,Imported from sheet,12,198,M,55.0,True,1015
955,Recuperar senha com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,200,M,30.0,True,1021
956,Recuperar senha com e-mail inválido,Imported from sheet,Imported from sheet,M,Imported from sheet,12,200,M,57.0,True,1022
960,Fechar a tela antes de inserir enquete,Imported from sheet,Imported from sheet,M,Imported from sheet,12,201,M,26.0,True,1026
961,Cadastar enquete com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,201,M,1.0,True,1027
962,Cancelar cadastro de enquete com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,201,M,2.0,True,1028
965,Editar informações da enquete com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,202,M,6.0,True,1031
966,Editar enquete deixando os campos obrigatórios do formulário em branco,Imported from sheet,Imported from sheet,M,Imported from sheet,12,202,M,8.0,True,1032
967,Cancelar edição da enquete com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,202,M,10.0,True,1033
968,Verificar se todos os dados da enquete estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,12,202,M,22.0,True,1034
969,Verificar inserção de link da enquete inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,12,202,M,23.0,True,1035
973,Listar todas as enquetes com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,203,M,15.0,True,1039
986,Registrar voto com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,205,M,1.0,True,1052
987,Cancelar voto com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,12,205,M,2.0,True,1053
988,Cadastrar voto sem selecionar item,Imported from sheet,Imported from sheet,M,Imported from sheet,12,205,M,4.0,True,1054
990,Tentar votar sem ter feito login,Imported from sheet,Imported from sheet,M,Imported from sheet,12,205,M,55.0,True,1056
996,Fazer logout na aplicação,Imported from sheet,Imported from sheet,M,Imported from sheet,13,208,M,35.0,True,1064
999,Cadastar transação com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,209,M,1.0,True,1067
1000,Cancelar cadastro de transacação com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,209,M,2.0,True,1068
1001,Cadastrar transação com campos obrigatórios não preenchidos,Imported from sheet,Imported from sheet,M,Imported from sheet,13,209,M,4.0,True,1069
1002,Cadastrar transação com campos inválidos,Imported from sheet,Imported from sheet,M,Imported from sheet,13,209,M,43.0,True,1070
1003,Editar informações da transação com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,210,M,6.0,True,1071
1004,Editar transação deixando os campos obrigatórios do formulário em branco,Imported from sheet,Imported from sheet,M,Imported from sheet,13,210,M,8.0,True,1072
1005,Cancelar edição da transação com sucesso,Imported from sheet,Imported from sheet,M,Imported from sheet,13,210,M,10.0,True,1073
1006,Verificar se todos os dados da transação estão sendo exibidos,Imported from sheet,Imported from sheet,M,Imported from sheet,13,210,M,22.0,True,1074
1007,Verificar inserção de link da transação inexistente,Imported from sheet,Imported from sheet,M,Imported from sheet,13,210,M,23.0,True,1075
